date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
2021-07-24,California,State,Other,17.0,1.08,43.14285714285,2.382830992583
2021-07-24,California,State,Omicron,0.0,0.0,0.0,0.0
2021-07-24,California,State,Gamma,6.0,0.38,14.14285714285,0.781126716112
2021-07-24,California,State,Lambda,5.0,0.32,1.28571428571,0.071011519647
2021-07-25,California,State,Mu,17.0,2.12,25.85714285714,1.414836238568
2021-07-25,California,State,Beta,0.0,0.0,0.28571428571,0.015633549597
2021-07-25,California,State,Delta,758.0,94.75,1720.14285714285,94.121785351364
2021-07-25,California,State,Total,800.0,100.0,1827.57142857142,100.0
2021-07-25,California,State,Epsilon,0.0,0.0,0.42857142857,0.023450324396
2021-07-25,California,State,Lambda,0.0,0.0,1.14285714285,0.06253419839
2021-07-25,California,State,Alpha,6.0,0.75,24.0,1.313218166185
2021-07-25,California,State,Gamma,5.0,0.62,13.42857142857,0.734776831079
2021-07-25,California,State,Omicron,0.0,0.0,0.0,0.0
2021-07-25,California,State,Other,14.0,1.75,42.28571428571,2.313765340421
2021-07-26,California,State,Epsilon,2.0,0.08,0.71428571428,0.037196845707
2021-07-26,California,State,Total,2546.0,100.0,1920.28571428571,100.0
2021-07-26,California,State,Alpha,28.0,1.1,23.28571428571,1.212617170064
2021-07-26,California,State,Delta,2424.0,95.21,1813.85714285714,94.457669989585
2021-07-26,California,State,Other,50.0,1.96,41.28571428571,2.149977681893
2021-07-26,California,State,Lambda,3.0,0.12,1.57142857142,0.081833060556
2021-07-26,California,State,Gamma,10.0,0.39,12.71428571428,0.662103853593
2021-07-26,California,State,Omicron,0.0,0.0,0.0,0.0
2021-07-26,California,State,Beta,0.0,0.0,0.28571428571,0.014878738283
2021-07-26,California,State,Mu,29.0,1.14,26.57142857142,1.383722660318
2021-07-27,California,State,Omicron,1.0,0.04,0.14285714285,0.007207207207
2021-07-27,California,State,Delta,2390.0,96.06,1883.0,94.998198198198
2021-07-27,California,State,Mu,26.0,1.05,25.42857142857,1.282882882883
2021-07-27,California,State,Total,2488.0,100.0,1982.14285714285,100.0
2021-07-27,California,State,Lambda,1.0,0.04,1.71428571428,0.086486486486
2021-07-27,California,State,Epsilon,0.0,0.0,0.57142857142,0.028828828829
2021-07-27,California,State,Gamma,10.0,0.4,11.42857142857,0.576576576577
2021-07-27,California,State,Alpha,29.0,1.17,22.71428571428,1.145945945946
2021-07-27,California,State,Other,31.0,1.25,37.0,1.866666666667
2021-07-27,California,State,Beta,0.0,0.0,0.14285714285,0.007207207207
2021-07-28,California,State,Gamma,14.0,0.56,10.42857142857,0.517143666761
2021-07-28,California,State,Other,22.0,0.88,32.14285714285,1.593935959195
2021-07-28,California,State,Alpha,18.0,0.72,18.85714285714,0.935109096061
2021-07-28,California,State,Delta,2413.0,97.02,1929.0,95.65741003117
2021-07-28,California,State,Mu,18.0,0.72,23.42857142857,1.161802210258
2021-07-28,California,State,Beta,0.0,0.0,0.14285714285,0.007084159819
2021-07-28,California,State,Epsilon,0.0,0.0,0.42857142857,0.021252479456
2021-07-28,California,State,Omicron,0.0,0.0,0.14285714285,0.007084159819
2021-07-28,California,State,Lambda,2.0,0.08,2.0,0.099178237461
2021-07-28,California,State,Total,2487.0,100.0,2016.57142857142,100.0
2021-07-29,California,State,Other,43.0,1.4,30.85714285714,1.428949457528
2021-07-29,California,State,Lambda,1.0,0.03,1.71428571428,0.079386080974
2021-07-29,California,State,Gamma,24.0,0.78,11.71428571428,0.542471553321
2021-07-29,California,State,Beta,0.0,0.0,0.14285714285,0.006615506748
2021-07-29,California,State,Epsilon,0.0,0.0,0.42857142857,0.019846520243
2021-07-29,California,State,Mu,24.0,0.78,22.14285714285,1.025403545912
2021-07-29,California,State,Alpha,24.0,0.78,19.57142857142,0.906324424451
2021-07-29,California,State,Delta,2959.0,96.23,2072.71428571428,95.984387404075
2021-07-29,California,State,Total,3075.0,100.0,2159.42857142857,100.0
2021-07-29,California,State,Omicron,0.0,0.0,0.14285714285,0.006615506748
2021-07-30,California,State,Total,2958.0,100.0,2275.0,100.0
2021-07-30,California,State,Beta,0.0,0.0,0.0,0.0
2021-07-30,California,State,Epsilon,0.0,0.0,0.28571428571,0.012558869702
2021-07-30,California,State,Mu,14.0,0.47,21.57142857142,0.94819466248
2021-07-30,California,State,Gamma,12.0,0.41,11.57142857142,0.50863422292
2021-07-30,California,State,Lambda,6.0,0.2,2.57142857142,0.113029827316
2021-07-30,California,State,Delta,2879.0,97.33,2190.28571428571,96.276295133438
2021-07-30,California,State,Omicron,0.0,0.0,0.14285714285,0.006279434851
2021-07-30,California,State,Other,25.0,0.85,28.85714285714,1.268445839874
2021-07-30,California,State,Alpha,22.0,0.74,19.71428571428,0.866562009419
2021-07-31,California,State,Gamma,8.0,0.4,11.85714285714,0.507428012472
2021-07-31,California,State,Mu,28.0,1.4,22.28571428571,0.953720119826
2021-07-31,California,State,Alpha,10.0,0.5,19.57142857142,0.837561900104
2021-07-31,California,State,Total,2003.0,100.0,2336.71428571428,100.0
2021-07-31,California,State,Epsilon,0.0,0.0,0.28571428571,0.012227181023
2021-07-31,California,State,Delta,1935.0,96.61,2251.14285714285,96.337959283487
2021-07-31,California,State,Lambda,4.0,0.2,2.42857142857,0.103931038699
2021-07-31,California,State,Other,18.0,0.9,29.0,1.241058873877
2021-07-31,California,State,Beta,0.0,0.0,0.0,0.0
2021-07-31,California,State,Omicron,0.0,0.0,0.14285714285,0.006113590512
2021-08-01,California,State,Other,4.0,0.39,27.57142857142,1.164615013275
2021-08-01,California,State,Total,1015.0,100.0,2367.42857142857,100.0
2021-08-01,California,State,Lambda,0.0,0.0,2.42857142857,0.102582669563
2021-08-01,California,State,Mu,1.0,0.1,20.0,0.844798455226
2021-08-01,California,State,Gamma,6.0,0.59,12.0,0.506879073135
2021-08-01,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-01,California,State,Epsilon,0.0,0.0,0.28571428571,0.01206854936
2021-08-01,California,State,Omicron,0.0,0.0,0.14285714285,0.00603427468
2021-08-01,California,State,Alpha,4.0,0.39,19.28571428571,0.814627081825
2021-08-01,California,State,Delta,1000.0,98.52,2285.71428571428,96.548394882935
2021-08-02,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-08-02,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-02,California,State,Alpha,17.0,0.52,17.71428571428,0.716680152584
2021-08-02,California,State,Gamma,12.0,0.37,12.28571428571,0.497052363889
2021-08-02,California,State,Delta,3215.0,98.14,2398.71428571428,97.046584209918
2021-08-02,California,State,Total,3276.0,100.0,2471.71428571428,100.0
2021-08-02,California,State,Lambda,1.0,0.03,2.14285714285,0.086695179748
2021-08-02,California,State,Other,21.0,0.64,23.42857142857,0.947867298578
2021-08-02,California,State,Omicron,0.0,0.0,0.14285714285,0.00577967865
2021-08-02,California,State,Mu,10.0,0.31,17.28571428571,0.699341116634
2021-08-03,California,State,Lambda,3.0,0.08,2.42857142857,0.092230902778
2021-08-03,California,State,Delta,3556.0,98.29,2565.28571428571,97.422960069444
2021-08-03,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-08-03,California,State,Omicron,0.0,0.0,0.0,0.0
2021-08-03,California,State,Total,3618.0,100.0,2633.14285714285,100.0
2021-08-03,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-03,California,State,Alpha,12.0,0.33,15.28571428571,0.580512152778
2021-08-03,California,State,Gamma,8.0,0.22,12.0,0.455729166667
2021-08-03,California,State,Mu,15.0,0.41,15.71428571428,0.596788194444
2021-08-03,California,State,Other,24.0,0.66,22.42857142857,0.851779513889
2021-08-04,California,State,Lambda,3.0,0.09,2.57142857142,0.094137335913
2021-08-04,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-08-04,California,State,Total,3176.0,100.0,2731.57142857142,100.0
2021-08-04,California,State,Other,35.0,1.1,24.28571428571,0.889074839182
2021-08-04,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-04,California,State,Alpha,12.0,0.38,14.42857142857,0.528215051514
2021-08-04,California,State,Omicron,0.0,0.0,0.0,0.0
2021-08-04,California,State,Gamma,15.0,0.47,12.14285714285,0.444537419591
2021-08-04,California,State,Mu,6.0,0.19,14.0,0.512525495528
2021-08-04,California,State,Delta,3105.0,97.76,2664.14285714285,97.531509858271
2021-08-05,California,State,Lambda,1.0,0.03,2.57142857142,0.092869672892
2021-08-05,California,State,Mu,12.0,0.36,12.28571428571,0.443710659375
2021-08-05,California,State,Gamma,17.0,0.51,11.14285714285,0.4024352492
2021-08-05,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-08-05,California,State,Other,28.0,0.84,22.14285714285,0.799711072129
2021-08-05,California,State,Omicron,0.0,0.0,0.0,0.0
2021-08-05,California,State,Alpha,6.0,0.18,11.85714285714,0.428232380559
2021-08-05,California,State,Total,3336.0,100.0,2768.85714285714,100.0
2021-08-05,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-05,California,State,Delta,3272.0,98.08,2708.85714285714,97.833040965845
2021-08-06,California,State,Other,17.0,0.58,21.0,0.759297520661
2021-08-06,California,State,Omicron,0.0,0.0,0.0,0.0
2021-08-06,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-06,California,State,Lambda,1.0,0.03,1.85714285714,0.067148760331
2021-08-06,California,State,Delta,2882.0,98.16,2709.28571428571,97.959710743802
2021-08-06,California,State,Total,2936.0,100.0,2765.71428571428,100.0
2021-08-06,California,State,Gamma,16.0,0.54,11.71428571428,0.423553719008
2021-08-06,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-08-06,California,State,Mu,12.0,0.41,12.0,0.433884297521
2021-08-06,California,State,Alpha,8.0,0.27,9.85714285714,0.356404958678
2021-08-07,California,State,Alpha,3.0,0.14,8.85714285714,0.317997640663
2021-08-07,California,State,Delta,2107.0,98.46,2733.85714285714,98.153562086475
2021-08-07,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-08-07,California,State,Lambda,1.0,0.05,1.42857142857,0.051289942042
2021-08-07,California,State,Omicron,0.0,0.0,0.0,0.0
2021-08-07,California,State,Gamma,13.0,0.61,12.42857142857,0.446222495769
2021-08-07,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-07,California,State,Mu,9.0,0.42,9.28571428571,0.333384623275
2021-08-07,California,State,Other,7.0,0.33,19.42857142857,0.697543211776
2021-08-07,California,State,Total,2140.0,100.0,2785.28571428571,100.0
2021-08-08,California,State,Omicron,0.0,0.0,0.0,0.0
2021-08-08,California,State,Lambda,0.0,0.0,1.42857142857,0.052064351539
2021-08-08,California,State,Alpha,2.0,0.28,8.57142857142,0.312386109231
2021-08-08,California,State,Total,725.0,100.0,2743.85714285714,100.0
2021-08-08,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-08,California,State,Delta,709.0,97.79,2692.28571428571,98.12047690946
2021-08-08,California,State,Gamma,5.0,0.69,12.28571428571,0.447753423231
2021-08-08,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-08-08,California,State,Mu,1.0,0.14,9.28571428571,0.338418285
2021-08-08,California,State,Other,8.0,1.1,20.0,0.728900921539
2021-08-09,California,State,Other,16.0,0.46,19.28571428571,0.695517774343
2021-08-09,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-08-09,California,State,Lambda,2.0,0.06,1.57142857142,0.05667181865
2021-08-09,California,State,Gamma,10.0,0.29,12.0,0.432766615147
2021-08-09,California,State,Delta,3440.0,98.88,2724.42857142857,98.253477588872
2021-08-09,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-09,California,State,Mu,4.0,0.11,8.42857142857,0.303967027306
2021-08-09,California,State,Total,3479.0,100.0,2772.85714285714,100.0
2021-08-09,California,State,Alpha,6.0,0.17,7.0,0.252447192169
2021-08-09,California,State,Omicron,1.0,0.03,0.14285714285,0.005151983514
2021-08-10,California,State,Other,12.0,0.37,17.57142857142,0.645635399717
2021-08-10,California,State,Gamma,7.0,0.21,11.85714285714,0.435672668101
2021-08-10,California,State,Mu,10.0,0.31,7.71428571428,0.28344968768
2021-08-10,California,State,Delta,3223.0,98.9,2676.85714285714,98.357041625112
2021-08-10,California,State,Total,3259.0,100.0,2721.57142857142,100.0
2021-08-10,California,State,Lambda,1.0,0.03,1.28571428571,0.047241614613
2021-08-10,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-10,California,State,Omicron,1.0,0.03,0.28571428571,0.010498136581
2021-08-10,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-08-10,California,State,Alpha,5.0,0.15,6.0,0.220460868196
2021-08-11,California,State,Delta,2945.0,99.19,2654.0,98.588410104012
2021-08-11,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-11,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-08-11,California,State,Other,4.0,0.13,13.14285714285,0.48821906177
2021-08-11,California,State,Alpha,12.0,0.4,6.0,0.222882615156
2021-08-11,California,State,Mu,5.0,0.17,7.57142857142,0.281256633411
2021-08-11,California,State,Gamma,3.0,0.1,10.14285714285,0.376777754192
2021-08-11,California,State,Omicron,0.0,0.0,0.28571428571,0.010613457865
2021-08-11,California,State,Total,2969.0,100.0,2692.0,100.0
2021-08-11,California,State,Lambda,0.0,0.0,0.85714285714,0.031840373594
2021-08-12,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-12,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-08-12,California,State,Total,2410.0,100.0,2559.71428571428,100.0
2021-08-12,California,State,Gamma,6.0,0.25,8.57142857142,0.334858801205
2021-08-12,California,State,Delta,2393.0,99.29,2528.42857142857,98.7777653756
2021-08-12,California,State,Alpha,2.0,0.08,5.42857142857,0.212077240763
2021-08-12,California,State,Lambda,1.0,0.04,0.85714285714,0.033485880121
2021-08-12,California,State,Other,4.0,0.17,9.71428571428,0.379506641366
2021-08-12,California,State,Omicron,0.0,0.0,0.28571428571,0.01116196004
2021-08-12,California,State,Mu,4.0,0.17,6.42857142857,0.251144100904
2021-08-13,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-13,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-08-13,California,State,Alpha,2.0,0.11,4.57142857142,0.189989906786
2021-08-13,California,State,Mu,3.0,0.16,5.14285714285,0.213738645134
2021-08-13,California,State,Gamma,5.0,0.27,7.0,0.290922044766
2021-08-13,California,State,Omicron,1.0,0.05,0.42857142857,0.017811553761
2021-08-13,California,State,Lambda,0.0,0.0,0.71428571428,0.029685922935
2021-08-13,California,State,Other,2.0,0.11,7.57142857142,0.314670783115
2021-08-13,California,State,Delta,1848.0,99.3,2380.71428571428,98.943181143502
2021-08-13,California,State,Total,1861.0,100.0,2406.14285714285,100.0
2021-08-14,California,State,Mu,3.0,0.23,4.28571428571,0.187722920969
2021-08-14,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-14,California,State,Gamma,3.0,0.23,5.57142857142,0.244039797259
2021-08-14,California,State,Total,1278.0,100.0,2283.0,100.0
2021-08-14,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-08-14,California,State,Omicron,2.0,0.16,0.71428571428,0.031287153495
2021-08-14,California,State,Delta,1268.0,99.22,2260.85714285714,99.030098241662
2021-08-14,California,State,Alpha,0.0,0.0,4.14285714285,0.18146549027
2021-08-14,California,State,Other,1.0,0.08,6.71428571428,0.294099242851
2021-08-14,California,State,Lambda,1.0,0.08,0.71428571428,0.031287153495
2021-08-15,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-15,California,State,Omicron,4.0,0.79,1.28571428571,0.057106598985
2021-08-15,California,State,Other,2.0,0.4,5.85714285714,0.260152284264
2021-08-15,California,State,Total,504.0,100.0,2251.42857142857,100.0
2021-08-15,California,State,Lambda,0.0,0.0,0.71428571428,0.031725888325
2021-08-15,California,State,Alpha,0.0,0.0,3.85714285714,0.171319796954
2021-08-15,California,State,Gamma,0.0,0.0,4.85714285714,0.215736040609
2021-08-15,California,State,Mu,1.0,0.2,4.28571428571,0.190355329949
2021-08-15,California,State,Delta,497.0,98.61,2230.57142857142,99.073604060914
2021-08-15,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-08-16,California,State,Total,2234.0,100.0,2073.57142857142,100.0
2021-08-16,California,State,Delta,2217.0,99.24,2055.85714285714,99.145711333104
2021-08-16,California,State,Omicron,1.0,0.04,1.28571428571,0.062004822597
2021-08-16,California,State,Mu,1.0,0.04,3.85714285714,0.186014467792
2021-08-16,California,State,Alpha,4.0,0.18,3.57142857142,0.172235618326
2021-08-16,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-16,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-08-16,California,State,Lambda,0.0,0.0,0.42857142857,0.020668274199
2021-08-16,California,State,Gamma,1.0,0.04,3.57142857142,0.172235618326
2021-08-16,California,State,Other,10.0,0.45,5.0,0.241129865656
2021-08-17,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-17,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-08-17,California,State,Total,1692.0,100.0,1849.71428571428,100.0
2021-08-17,California,State,Lambda,0.0,0.0,0.28571428571,0.015446400989
2021-08-17,California,State,Delta,1681.0,99.35,1835.57142857142,99.235403151066
2021-08-17,California,State,Alpha,2.0,0.12,3.14285714285,0.169910410874
2021-08-17,California,State,Other,6.0,0.35,4.14285714285,0.223972814334
2021-08-17,California,State,Gamma,1.0,0.06,2.71428571428,0.146740809391
2021-08-17,California,State,Mu,1.0,0.06,2.57142857142,0.139017608897
2021-08-17,California,State,Omicron,1.0,0.06,1.28571428571,0.069508804449
2021-08-18,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-18,California,State,Lambda,2.0,0.13,0.57142857142,0.034834102586
2021-08-18,California,State,Gamma,4.0,0.27,2.85714285714,0.174170512932
2021-08-18,California,State,Delta,1486.0,98.8,1627.14285714285,99.190107114865
2021-08-18,California,State,Mu,3.0,0.2,2.28571428571,0.139336410346
2021-08-18,California,State,Alpha,2.0,0.13,1.71428571428,0.104502307759
2021-08-18,California,State,Omicron,0.0,0.0,1.28571428571,0.078376730819
2021-08-18,California,State,Other,7.0,0.47,4.57142857142,0.278672820691
2021-08-18,California,State,Total,1504.0,100.0,1640.42857142857,100.0
2021-08-18,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-08-19,California,State,Other,11.0,0.73,5.57142857142,0.368654882314
2021-08-19,California,State,Gamma,1.0,0.07,2.14285714285,0.141790339352
2021-08-19,California,State,Alpha,2.0,0.13,1.71428571428,0.113432271481
2021-08-19,California,State,Delta,1485.0,98.61,1497.42857142857,99.08308913886
2021-08-19,California,State,Lambda,1.0,0.07,0.57142857142,0.03781075716
2021-08-19,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-19,California,State,Epsilon,5.0,0.33,0.71428571428,0.047263446451
2021-08-19,California,State,Mu,0.0,0.0,1.71428571428,0.113432271481
2021-08-19,California,State,Omicron,1.0,0.07,1.42857142857,0.094526892901
2021-08-19,California,State,Total,1506.0,100.0,1511.28571428571,100.0
2021-08-20,California,State,Epsilon,5.0,0.3,1.42857142857,0.096218608679
2021-08-20,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-20,California,State,Mu,4.0,0.24,1.85714285714,0.125084191283
2021-08-20,California,State,Omicron,0.0,0.0,1.28571428571,0.086596747811
2021-08-20,California,State,Alpha,2.0,0.12,1.71428571428,0.115462330415
2021-08-20,California,State,Delta,1630.0,97.31,1466.28571428571,98.758779948042
2021-08-20,California,State,Other,31.0,1.85,9.71428571428,0.654286539017
2021-08-20,California,State,Lambda,0.0,0.0,0.57142857142,0.038487443472
2021-08-20,California,State,Total,1675.0,100.0,1484.71428571428,100.0
2021-08-20,California,State,Gamma,3.0,0.18,1.85714285714,0.125084191283
2021-08-21,California,State,Gamma,0.0,0.0,1.42857142857,0.097885669538
2021-08-21,California,State,Other,7.0,0.64,10.57142857142,0.724353954581
2021-08-21,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-21,California,State,Total,1101.0,100.0,1459.42857142857,100.0
2021-08-21,California,State,Lambda,0.0,0.0,0.42857142857,0.029365700861
2021-08-21,California,State,Delta,1090.0,99.0,1440.85714285714,98.727486296006
2021-08-21,California,State,Mu,2.0,0.18,1.71428571428,0.117462803446
2021-08-21,California,State,Epsilon,0.0,0.0,1.42857142857,0.097885669538
2021-08-21,California,State,Alpha,2.0,0.18,2.0,0.137039937353
2021-08-21,California,State,Omicron,0.0,0.0,1.0,0.068519968677
2021-08-22,California,State,Alpha,0.0,0.0,2.0,0.137700403265
2021-08-22,California,State,Total,455.0,100.0,1452.42857142857,100.0
2021-08-22,California,State,Omicron,1.0,0.22,0.57142857142,0.039342972362
2021-08-22,California,State,Lambda,0.0,0.0,0.42857142857,0.029507229271
2021-08-22,California,State,Mu,0.0,0.0,1.57142857142,0.108193173994
2021-08-22,California,State,Delta,450.0,98.9,1434.14285714285,98.74102488443
2021-08-22,California,State,Other,4.0,0.88,10.85714285714,0.74751647487
2021-08-22,California,State,Gamma,0.0,0.0,1.42857142857,0.098357430904
2021-08-22,California,State,Epsilon,0.0,0.0,1.42857142857,0.098357430904
2021-08-22,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-23,California,State,Lambda,0.0,0.0,0.42857142857,0.030278562778
2021-08-23,California,State,Mu,0.0,0.0,1.42857142857,0.100928542592
2021-08-23,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-23,California,State,Epsilon,0.0,0.0,1.42857142857,0.100928542592
2021-08-23,California,State,Omicron,0.0,0.0,0.42857142857,0.030278562778
2021-08-23,California,State,Gamma,0.0,0.0,1.28571428571,0.090835688333
2021-08-23,California,State,Other,12.0,0.61,11.14285714285,0.787242632216
2021-08-23,California,State,Delta,1960.0,99.24,1397.42857142857,98.728300363343
2021-08-23,California,State,Total,1975.0,100.0,1415.42857142857,100.0
2021-08-23,California,State,Alpha,3.0,0.15,1.85714285714,0.131207105369
2021-08-24,California,State,Alpha,0.0,0.0,1.57142857142,0.108577633008
2021-08-24,California,State,Omicron,1.0,0.05,0.42857142857,0.029612081729
2021-08-24,California,State,Gamma,0.0,0.0,1.14285714285,0.078965551278
2021-08-24,California,State,Delta,1861.0,97.18,1423.14285714285,98.331852729247
2021-08-24,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-24,California,State,Epsilon,0.0,0.0,1.42857142857,0.098706939098
2021-08-24,California,State,Total,1915.0,100.0,1447.28571428571,100.0
2021-08-24,California,State,Other,52.0,2.72,17.71428571428,1.223966044813
2021-08-24,California,State,Mu,1.0,0.05,1.42857142857,0.098706939098
2021-08-24,California,State,Lambda,0.0,0.0,0.42857142857,0.029612081729
2021-08-25,California,State,Total,1408.0,100.0,1433.57142857142,100.0
2021-08-25,California,State,Omicron,0.0,0.0,0.42857142857,0.029895366218
2021-08-25,California,State,Other,8.0,0.57,17.85714285714,1.245640259093
2021-08-25,California,State,Epsilon,0.0,0.0,1.42857142857,0.099651220727
2021-08-25,California,State,Alpha,1.0,0.07,1.42857142857,0.099651220727
2021-08-25,California,State,Gamma,1.0,0.07,0.71428571428,0.049825610364
2021-08-25,California,State,Lambda,1.0,0.07,0.28571428571,0.019930244145
2021-08-25,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-25,California,State,Mu,0.0,0.0,1.0,0.069755854509
2021-08-25,California,State,Delta,1397.0,99.22,1410.42857142857,98.385650224215
2021-08-26,California,State,Epsilon,0.0,0.0,0.71428571428,0.050797521081
2021-08-26,California,State,Mu,1.0,0.08,1.14285714285,0.08127603373
2021-08-26,California,State,Alpha,1.0,0.08,1.28571428571,0.091435537946
2021-08-26,California,State,Other,13.0,0.99,18.14285714285,1.290257035457
2021-08-26,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-26,California,State,Total,1314.0,100.0,1406.14285714285,100.0
2021-08-26,California,State,Omicron,0.0,0.0,0.28571428571,0.020319008432
2021-08-26,California,State,Delta,1299.0,98.86,1383.85714285714,98.415117342274
2021-08-26,California,State,Lambda,0.0,0.0,0.14285714285,0.010159504216
2021-08-26,California,State,Gamma,0.0,0.0,0.57142857142,0.040638016865
2021-08-27,California,State,Other,15.0,1.16,15.85714285714,1.172617789985
2021-08-27,California,State,Gamma,1.0,0.08,0.28571428571,0.021128248468
2021-08-27,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-08-27,California,State,Total,1298.0,100.0,1352.28571428571,100.0
2021-08-27,California,State,Omicron,1.0,0.08,0.42857142857,0.031692372702
2021-08-27,California,State,Lambda,0.0,0.0,0.14285714285,0.010564124234
2021-08-27,California,State,Alpha,2.0,0.15,1.28571428571,0.095077118107
2021-08-27,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-27,California,State,Mu,0.0,0.0,0.57142857142,0.042256496936
2021-08-27,California,State,Delta,1279.0,98.54,1333.71428571428,98.626663849567
2021-08-28,California,State,Gamma,0.0,0.0,0.28571428571,0.021269807508
2021-08-28,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-28,California,State,Other,1.0,0.1,15.0,1.116664894183
2021-08-28,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-08-28,California,State,Total,1038.0,100.0,1343.28571428571,100.0
2021-08-28,California,State,Omicron,0.0,0.0,0.42857142857,0.031904711262
2021-08-28,California,State,Delta,1036.0,99.81,1326.0,98.713176645751
2021-08-28,California,State,Mu,0.0,0.0,0.28571428571,0.021269807508
2021-08-28,California,State,Alpha,1.0,0.1,1.14285714285,0.085079230033
2021-08-28,California,State,Lambda,0.0,0.0,0.14285714285,0.010634903754
2021-08-29,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-08-29,California,State,Lambda,0.0,0.0,0.14285714285,0.010641694158
2021-08-29,California,State,Gamma,0.0,0.0,0.28571428571,0.021283388315
2021-08-29,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-29,California,State,Mu,0.0,0.0,0.28571428571,0.021283388315
2021-08-29,California,State,Delta,445.0,99.11,1325.28571428571,98.722996701075
2021-08-29,California,State,Total,449.0,100.0,1342.42857142857,100.0
2021-08-29,California,State,Omicron,0.0,0.0,0.28571428571,0.021283388315
2021-08-29,California,State,Other,4.0,0.89,15.0,1.11737788656
2021-08-29,California,State,Alpha,0.0,0.0,1.14285714285,0.085133553262
2021-08-30,California,State,Delta,1519.0,96.94,1262.28571428571,98.297919679608
2021-08-30,California,State,Lambda,0.0,0.0,0.14285714285,0.011124707976
2021-08-30,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-30,California,State,Mu,1.0,0.06,0.42857142857,0.033374123929
2021-08-30,California,State,Omicron,0.0,0.0,0.28571428571,0.022249415953
2021-08-30,California,State,Other,47.0,3.0,20.0,1.557459116698
2021-08-30,California,State,Gamma,0.0,0.0,0.28571428571,0.022249415953
2021-08-30,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-08-30,California,State,Alpha,0.0,0.0,0.71428571428,0.055623539882
2021-08-30,California,State,Total,1567.0,100.0,1284.14285714285,100.0
2021-08-31,California,State,Lambda,0.0,0.0,0.14285714285,0.011361054306
2021-08-31,California,State,Omicron,1.0,0.06,0.28571428571,0.022722108612
2021-08-31,California,State,Total,1728.0,100.0,1257.42857142857,100.0
2021-08-31,California,State,Mu,0.0,0.0,0.28571428571,0.022722108612
2021-08-31,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-31,California,State,Delta,1705.0,98.67,1240.0,98.613951374688
2021-08-31,California,State,Gamma,1.0,0.06,0.42857142857,0.034083162918
2021-08-31,California,State,Other,18.0,1.04,15.14285714285,1.204271756419
2021-08-31,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-08-31,California,State,Alpha,3.0,0.17,1.14285714285,0.090888434447
2021-09-01,California,State,Beta,0.0,0.0,0.0,0.0
